latitude,longitude,scientificname,occurrenceRemarks,Year
43.6437, -116.4191,Coccinella transversoguttata,Note,2014
43.3126, -114.0666,Coccinella transversoguttata,Note,2014
43.611, -116.39222,Coccinella transversoguttata,Note,2014
39.390116, -111.598818,Coccinella transversoguttata,Note,2014
40.45556, -109.52806,Coccinella transversoguttata,Note,2014
42.32222, -111.29694,Coccinella transversoguttata,Note,2014
42.59836, -108.34352,Coccinella transversoguttata,Note,2014
42.085358, -104.317183,Coccinella transversoguttata,Note,2014
41.3107986, -105.59031,Coccinella transversoguttata,Note,2014
44.2931785, -105.50476,Coccinella transversoguttata,Note,2014
43.4797096, -110.76232,Coccinella transversoguttata,Note,2014
47.663005, -117.401562,Coccinella transversoguttata,Note,2014
46.5897598, -112.0212,Coccinella transversoguttata,Note,2014
38.8334312, -104.8218,Coccinella transversoguttata,Note,2014
38.5365, -104.417,Coccinella transversoguttata,Note,2014
42.719722747802734, -103.13543701171876,Coccinella transversoguttata,Note,2014
40.374278, -106.604848,Coccinella transversoguttata,Note,2014
40.374936, -106.609289,Coccinella transversoguttata,Note,2014
39.6171876, -106.1721938,Coccinella transversoguttata,Note,2014
38.4791183, -105.89443,Coccinella transversoguttata,Note,2014
38.8417663, -104.84572,Coccinella transversoguttata,Note,2014
38.9485, -105.2829,Coccinella transversoguttata,Note,2014
38.492, -104.432,Coccinella transversoguttata,Note,2014
38.9341583, -104.60948,Coccinella transversoguttata,Note,2014
39.7428703, -105.51972,Coccinella transversoguttata,Note,2014
39.103, -104.311,Coccinella transversoguttata,Note,2014
38.5625, -104.3437,Coccinella transversoguttata,Note,2014
37.1150817, -107.63288,Coccinella transversoguttata,Note,2014
38.54, -104.37,Coccinella transversoguttata,Note,2014
38.533, -104.411,Coccinella transversoguttata,Note,2014
