latitude,longitude,scientificname,occurrenceRemarks,Year
40.087268591, -108.2076874998,Coccinella transversoguttata,Note,2010
40.534099, -105.213007,Coccinella transversoguttata,Note,2010
38.5259, -104.425,Coccinella transversoguttata,Note,2010
39.3585, -105.3845,Coccinella transversoguttata,Note,2010
39.8027644, -105.08748,Coccinella transversoguttata,Note,2010
40.1672068, -105.10192,Coccinella transversoguttata,Note,2010
40.3772059, -105.52166,Coccinella transversoguttata,Note,2010
42.1887721, -120.34579,Coccinella transversoguttata,Note,2010
43.4799291, -110.76242,Coccinella transversoguttata,Note,2010
