,Species,gps,Year,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,variegata_2007_18km,variegata_2008_18km,variegata_2009_18km,variegata_2010_18km,variegata_2011_18km,variegata_2012_18km,variegata_2013_18km,variegata_2014_18km,variegata_2015_18km,variegata_2016_18km,variegata_2017_18km,variegata_2018_18km,variegata_2019_18km,variegata_2020_18km,variegata_2021_18km,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,mali_2007_18km,mali_2008_18km,mali_2009_18km,mali_2010_18km,mali_2011_18km,mali_2012_18km,mali_2013_18km,mali_2014_18km,mali_2015_18km,mali_2016_18km,mali_2017_18km,mali_2018_18km,mali_2019_18km,mali_2020_18km,mali_2021_18km,stigma_2007_18km,stigma_2008_18km,stigma_2009_18km,stigma_2010_18km,stigma_2011_18km,stigma_2012_18km,stigma_2013_18km,stigma_2014_18km,stigma_2015_18km,stigma_2016_18km,stigma_2017_18km,stigma_2018_18km,stigma_2019_18km,stigma_2020_18km,stigma_2021_18km,trifasciata_2007_18km,trifasciata_2008_18km,trifasciata_2009_18km,trifasciata_2010_18km,trifasciata_2011_18km,trifasciata_2012_18km,trifasciata_2013_18km,trifasciata_2014_18km,trifasciata_2015_18km,trifasciata_2016_18km,trifasciata_2017_18km,trifasciata_2018_18km,trifasciata_2019_18km,trifasciata_2020_18km,trifasciata_2021_18km,polita_2007_18km,polita_2008_18km,polita_2009_18km,polita_2010_18km,polita_2011_18km,polita_2012_18km,polita_2013_18km,polita_2014_18km,polita_2015_18km,polita_2016_18km,polita_2017_18km,polita_2018_18km,polita_2019_18km,polita_2020_18km,polita_2021_18km,bipunctata_2007_18km,bipunctata_2008_18km,bipunctata_2009_18km,bipunctata_2010_18km,bipunctata_2011_18km,bipunctata_2012_18km,bipunctata_2013_18km,bipunctata_2014_18km,bipunctata_2015_18km,bipunctata_2016_18km,bipunctata_2017_18km,bipunctata_2018_18km,bipunctata_2019_18km,bipunctata_2020_18km,bipunctata_2021_18km,pullata_2007_18km,pullata_2008_18km,pullata_2009_18km,pullata_2010_18km,pullata_2011_18km,pullata_2012_18km,pullata_2013_18km,pullata_2014_18km,pullata_2015_18km,pullata_2016_18km,pullata_2017_18km,pullata_2018_18km,pullata_2019_18km,pullata_2020_18km,pullata_2021_18km,labiculata_2007_18km,labiculata_2008_18km,labiculata_2009_18km,labiculata_2010_18km,labiculata_2011_18km,labiculata_2012_18km,labiculata_2013_18km,labiculata_2014_18km,labiculata_2015_18km,labiculata_2016_18km,labiculata_2017_18km,labiculata_2018_18km,labiculata_2019_18km,labiculata_2020_18km,labiculata_2021_18km,gillamaculata_2007_18km,gillamaculata_2008_18km,gillamaculata_2009_18km,gillamaculata_2010_18km,gillamaculata_2011_18km,gillamaculata_2012_18km,gillamaculata_2013_18km,gillamaculata_2014_18km,gillamaculata_2015_18km,gillamaculata_2016_18km,gillamaculata_2017_18km,gillamaculata_2018_18km,gillamaculata_2019_18km,gillamaculata_2020_18km,gillamaculata_2021_18km,nivalis_2007_18km,nivalis_2008_18km,nivalis_2009_18km,nivalis_2010_18km,nivalis_2011_18km,nivalis_2012_18km,nivalis_2013_18km,nivalis_2014_18km,nivalis_2015_18km,nivalis_2016_18km,nivalis_2017_18km,nivalis_2018_18km,nivalis_2019_18km,nivalis_2020_18km,nivalis_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,mexicanus_2007_18km,mexicanus_2008_18km,mexicanus_2009_18km,mexicanus_2010_18km,mexicanus_2011_18km,mexicanus_2012_18km,mexicanus_2013_18km,mexicanus_2014_18km,mexicanus_2015_18km,mexicanus_2016_18km,mexicanus_2017_18km,mexicanus_2018_18km,mexicanus_2019_18km,mexicanus_2020_18km,mexicanus_2021_18km
133,Brachiacantha ursina,"(42.4162332408, -87.8071117401)",2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.022727272727272728,0.030303030303030304,0.02631578947368421,0.07352941176470588,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.022727272727272728,0.0,0.0,0.023809523809523808,0.08771929824561403,0.04424778761061947,0.012448132780082987,0.02416918429003021,0.014814814814814815,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.1111111111111111,0.05263157894736842,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.11764705882352941,0.22727272727272727,0.20408163265306123,0.234375,0.15584415584415584,0.22727272727272727,0.1111111111111111,0.0935672514619883,0.2872340425531915,0.12422360248447205,0.11842105263157894,0.11049723756906077,0.09090909090909091,0.12550607287449392,0.07420494699646643,0.2,0.1568627450980392,0.09090909090909091,0.17543859649122806,0.25,0.08256880733944955,0.13297872340425532,0.16778523489932887,0.1518324607329843,0.21025641025641026,0.18686868686868688,0.15730337078651685,0.05855855855855856,0.14507772020725387,0.16262975778546712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,Brachiacantha ursina,"(44.4717325305, -77.314299345)",2014,0.0,0.4,0.0,0.0,0.0,0.2857142857142857,0.0,0.125,0.10526315789473684,0.0,0.06818181818181818,0.045454545454545456,0.15789473684210525,0.08823529411764706,0.041666666666666664,0.0,0.25,0.0,0.0,0.5,0.0,0.2727272727272727,0.0,0.07142857142857142,0.0,0.5,0.0,0.5,0.13513513513513514,0.07894736842105263,0.0,0.07142857142857142,0.16666666666666666,0.0,0.0,0.6,0.022727272727272728,0.21428571428571427,0.075,0.023809523809523808,0.03508771929824561,0.061946902654867256,0.029045643153526972,0.006042296072507553,0.017777777777777778,0.0,0.0,0.75,0.0,0.0,0.09090909090909091,0.3,0.16666666666666666,0.041666666666666664,0.0,0.07142857142857142,0.1111111111111111,0.10526315789473684,0.08571428571428572,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.06666666666666667,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.2,0.0,,,,,,,,,,,,,,,0.2,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.011695906432748537,0.0,0.0,0.0,0.0055248618784530384,0.010101010101010102,0.020242914979757085,0.02120141342756184,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.013422818791946308,0.0,0.0,0.005050505050505051,0.0056179775280898875,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,Brachiacantha ursina,"(43.6, -80.26)",2014,0.0,0.0,0.0,0.0,0.25,0.0,0.8333333333333334,0.1875,0.0,0.02702702702702703,0.13636363636363635,0.06060606060606061,0.8947368421052632,0.29411764705882354,0.20833333333333334,0.0,0.0,0.0,0.0,0.5,0.0,0.2727272727272727,1.0,0.07142857142857142,0.0,0.0,0.07142857142857142,1.0,0.10810810810810811,0.07894736842105263,0.0,0.0,0.16666666666666666,0.6153846153846154,0.0,0.0,0.8409090909090909,0.6428571428571429,0.3,0.047619047619047616,0.15789473684210525,0.017699115044247787,0.15352697095435686,0.04229607250755287,0.056296296296296296,0.6666666666666666,0.0,0.25,0.0,0.0,0.0,0.5,0.16666666666666666,0.4166666666666667,0.0,0.2857142857142857,0.2777777777777778,0.10526315789473684,0.2857142857142857,0.22727272727272727,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,1.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.3333333333333333,0.05714285714285714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.4,0.014705882352941176,0.015151515151515152,0.0,0.046875,0.16883116883116883,0.18181818181818182,0.2013888888888889,0.07602339181286549,0.5531914893617021,0.2422360248447205,0.07456140350877193,0.10497237569060773,0.12626262626262627,0.09716599190283401,0.0,0.2,0.0784313725490196,0.05454545454545454,0.08771929824561403,0.19230769230769232,0.7339449541284404,0.7872340425531915,0.9194630872483222,0.9947643979057592,0.7948717948717948,0.9343434343434344,0.9775280898876404,1.0,0.8186528497409327,0.7439446366782007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,Brachiacantha ursina,"(43.59999847412109, -80.26000213623047)",2014,0.0,0.0,0.0,0.0,0.25,0.0,0.8333333333333334,0.1875,0.0,0.02702702702702703,0.13636363636363635,0.06060606060606061,0.8947368421052632,0.29411764705882354,0.20833333333333334,0.0,0.0,0.0,0.0,0.5,0.0,0.2727272727272727,1.0,0.07142857142857142,0.0,0.0,0.07142857142857142,1.0,0.10810810810810811,0.07894736842105263,0.0,0.0,0.16666666666666666,0.6153846153846154,0.0,0.0,0.8409090909090909,0.6428571428571429,0.3,0.047619047619047616,0.15789473684210525,0.017699115044247787,0.15352697095435686,0.04229607250755287,0.056296296296296296,0.6666666666666666,0.0,0.25,0.0,0.0,0.0,0.5,0.16666666666666666,0.4166666666666667,0.0,0.2857142857142857,0.2777777777777778,0.10526315789473684,0.2857142857142857,0.22727272727272727,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,1.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.2,0.3333333333333333,0.05714285714285714,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.4,0.014705882352941176,0.015151515151515152,0.0,0.046875,0.16883116883116883,0.18181818181818182,0.2013888888888889,0.07602339181286549,0.5531914893617021,0.2422360248447205,0.07456140350877193,0.10497237569060773,0.12626262626262627,0.09716599190283401,0.0,0.2,0.0784313725490196,0.05454545454545454,0.08771929824561403,0.19230769230769232,0.7339449541284404,0.7872340425531915,0.9194630872483222,0.9947643979057592,0.7948717948717948,0.9343434343434344,0.9775280898876404,1.0,0.8186528497409327,0.7439446366782007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Brachiacantha ursina,"(47.48411, -92.46593)",2015,0.0,0.0,0.0,0.0,0.5,0.7142857142857143,0.4166666666666667,0.375,0.15789473684210525,0.1891891891891892,0.022727272727272728,0.030303030303030304,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7142857142857143,0.2727272727272727,1.0,0.14285714285714285,0.25,0.0,0.07142857142857142,0.25,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.16666666666666666,0.9,0.11363636363636363,0.5,0.225,0.047619047619047616,0.017543859649122806,0.017699115044247787,0.012448132780082987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.25,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.75,0.5,0.0,1.0,0.3333333333333333,0.0,0.25,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.010638297872340425,0.006211180124223602,0.0,0.0055248618784530384,0.0,0.008097165991902834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Brachiacantha ursina,"(42.96287, -71.077622)",2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010416666666666666,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.07142857142857142,0.0,0.0,0.16666666666666666,0.0,0.0,0.14285714285714285,0.0,0.023809523809523808,0.0,0.0,0.029045643153526972,0.021148036253776436,0.008888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.05263157894736842,0.05714285714285714,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.10294117647058823,0.07575757575757576,0.10204081632653061,0.03125,0.14285714285714285,0.045454545454545456,0.0625,0.05847953216374269,0.09574468085106383,0.037267080745341616,0.021929824561403508,0.055248618784530384,0.025252525252525252,0.020242914979757085,0.01060070671378092,0.1111111111111111,0.0392156862745098,0.03636363636363636,0.0,0.019230769230769232,0.009174311926605505,0.026595744680851064,0.026845637583892617,0.031413612565445025,0.015384615384615385,0.050505050505050504,0.03932584269662921,0.009009009009009009,0.010362694300518135,0.02768166089965398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,Brachiacantha ursina,"(44.470951, -73.196384)",2015,0.0,0.0,0.0,0.6666666666666666,0.0,1.0,0.0,0.125,0.10526315789473684,0.08108108108108109,0.0,0.0,0.15789473684210525,0.1323529411764706,0.09375,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.125,0.0,0.0,0.0,0.07142857142857142,0.8333333333333334,0.02702702702702703,0.15789473684210525,0.0,0.0,0.0,0.15384615384615385,0.0,0.8,0.09090909090909091,0.5714285714285714,0.15,0.21428571428571427,0.2982456140350877,0.09734513274336283,0.15767634854771784,0.14954682779456194,0.17037037037037037,0.0,0.0,0.0,0.4,0.0,0.9090909090909091,0.0,0.16666666666666666,0.041666666666666664,0.25,0.14285714285714285,0.1111111111111111,0.3157894736842105,0.5428571428571428,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.2,0.26666666666666666,0.11428571428571428,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.4,1.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.2,0.23529411764705882,0.18181818181818182,0.32653061224489793,0.265625,0.23376623376623376,0.42424242424242425,0.22916666666666666,0.21637426900584794,0.3617021276595745,0.33540372670807456,0.22807017543859648,0.32044198895027626,0.1919191919191919,0.23481781376518218,0.31448763250883394,0.1111111111111111,0.058823529411764705,0.01818181818181818,0.0,0.019230769230769232,0.027522935779816515,0.005319148936170213,0.040268456375838924,0.041884816753926704,0.020512820512820513,0.025252525252525252,0.02247191011235955,0.04054054054054054,0.07253886010362694,0.09342560553633218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,Brachiacantha ursina,"(42.991427721, -76.370376478)",2015,0.14285714285714285,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.07142857142857142,0.0,0.0,0.16666666666666666,0.0,0.0,0.07142857142857142,0.05,0.023809523809523808,0.017543859649122806,0.035398230088495575,0.04149377593360996,0.0075528700906344415,0.0044444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.04411764705882353,0.09090909090909091,0.12244897959183673,0.140625,0.03896103896103896,0.12121212121212122,0.13194444444444445,0.11695906432748537,0.07446808510638298,0.07453416149068323,0.07894736842105263,0.09944751381215469,0.08585858585858586,0.06882591093117409,0.09187279151943463,0.08888888888888889,0.058823529411764705,0.01818181818181818,0.17543859649122806,0.07692307692307693,0.05504587155963303,0.06382978723404255,0.087248322147651,0.041884816753926704,0.015384615384615385,0.03535353535353535,0.08426966292134831,0.07657657657657657,0.13989637305699482,0.1245674740484429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Brachiacantha ursina,"(36.094073, -81.923373)",2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.014705882352941176,0.052083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012448132780082987,0.013595166163141994,0.007407407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.012987012987012988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005128205128205128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,Brachiacantha ursina,"(39.344719, -84.477729)",2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.015151515151515152,0.02631578947368421,0.014705882352941176,0.010416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.02702702702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.025,0.07142857142857142,0.03508771929824561,0.035398230088495575,0.024896265560165973,0.05891238670694864,0.044444444444444446,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05263157894736842,0.11428571428571428,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,0.2,0.0,0.0,0.061224489795918366,0.0,0.012987012987012988,0.0,0.0,0.04678362573099415,0.0,0.0,0.0,0.0,0.005050505050505051,0.0,0.03180212014134275,0.1111111111111111,0.3137254901960784,0.16363636363636364,0.07017543859649122,0.07692307692307693,0.14678899082568808,0.0851063829787234,0.10067114093959731,0.11518324607329843,0.06666666666666667,0.050505050505050504,0.12359550561797752,0.08558558558558559,0.11398963730569948,0.20761245674740483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
