,Unnamed: 0,Species,gps,Year,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,californica_2007_18km,californica_2008_18km,californica_2009_18km,californica_2010_18km,californica_2011_18km,californica_2012_18km,californica_2013_18km,californica_2014_18km,californica_2015_18km,californica_2016_18km,californica_2017_18km,californica_2018_18km,californica_2019_18km,californica_2020_18km,californica_2021_18km,polita_2007_18km,polita_2008_18km,polita_2009_18km,polita_2010_18km,polita_2011_18km,polita_2012_18km,polita_2013_18km,polita_2014_18km,polita_2015_18km,polita_2016_18km,polita_2017_18km,polita_2018_18km,polita_2019_18km,polita_2020_18km,polita_2021_18km,munda_2007_18km,munda_2008_18km,munda_2009_18km,munda_2010_18km,munda_2011_18km,munda_2012_18km,munda_2013_18km,munda_2014_18km,munda_2015_18km,munda_2016_18km,munda_2017_18km,munda_2018_18km,munda_2019_18km,munda_2020_18km,munda_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,variegata_2007_18km,variegata_2008_18km,variegata_2009_18km,variegata_2010_18km,variegata_2011_18km,variegata_2012_18km,variegata_2013_18km,variegata_2014_18km,variegata_2015_18km,variegata_2016_18km,variegata_2017_18km,variegata_2018_18km,variegata_2019_18km,variegata_2020_18km,variegata_2021_18km,borealis_2007_18km,borealis_2008_18km,borealis_2009_18km,borealis_2010_18km,borealis_2011_18km,borealis_2012_18km,borealis_2013_18km,borealis_2014_18km,borealis_2015_18km,borealis_2016_18km,borealis_2017_18km,borealis_2018_18km,borealis_2019_18km,borealis_2020_18km,borealis_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,nivalis_2007_18km,nivalis_2008_18km,nivalis_2009_18km,nivalis_2010_18km,nivalis_2011_18km,nivalis_2012_18km,nivalis_2013_18km,nivalis_2014_18km,nivalis_2015_18km,nivalis_2016_18km,nivalis_2017_18km,nivalis_2018_18km,nivalis_2019_18km,nivalis_2020_18km,nivalis_2021_18km,henslowii_2007_18km,henslowii_2008_18km,henslowii_2009_18km,henslowii_2010_18km,henslowii_2011_18km,henslowii_2012_18km,henslowii_2013_18km,henslowii_2014_18km,henslowii_2015_18km,henslowii_2016_18km,henslowii_2017_18km,henslowii_2018_18km,henslowii_2019_18km,henslowii_2020_18km,henslowii_2021_18km
142,147,Coccinella trifasciata,"(48.395, -123.599)",2012,0.0,0.0,0.0,0.0,0.2,0.0434782608695652,0.04,0.024390243902439,0.2,0.0428571428571429,0.0357142857142857,0.0291970802919708,0.0298507462686567,0.129533678756477,0.226086956521739,0.0,0.2,0.0,0.0,0.142857142857143,0.0,0.111111111111111,0.181818181818182,0.0909090909090909,0.02,0.0,0.0353982300884956,0.040983606557377,0.0369276218611521,0.0509461426491994,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.666666666666667,0.333333333333333,0.5,0.0909090909090909,0.176470588235294,0.238095238095238,0.285714285714286,0.290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0294117647058824,0.102564102564103,0.0444444444444444,0.125,0.207547169811321,0.0795454545454545,0.0526315789473684,0.173333333333333,0.0542168674698795,0.0797546012269939,0.0379746835443038,0.0647482014388489,0.0376569037656904,0.0272108843537415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0384615384615385,0.0,0.0869565217391304,0.0425531914893617,0.0212765957446809,0.119047619047619,0.0879120879120879,0.0493827160493827,0.103896103896104,0.0694444444444445,0.0777777777777778,0.0517241379310345,0.0827067669172932,0.0330188679245283,0.0,0.142857142857143,0.0,0.181818181818182,0.153846153846154,0.333333333333333,0.104166666666667,0.0882352941176471,0.260869565217391,0.296296296296296,0.193548387096774,0.225806451612903,0.192307692307692,0.307692307692308,0.216666666666667,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0277777777777778,0.0,0.0121951219512195,0.0062893081761006,0.0045045045045045,0.0203045685279188,0.0245098039215686,0.015748031496063,0.0284090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,148,Coccinella trifasciata,"(49.060001373291016, -113.77999877929688)",2012,0.0,0.4,0.0,0.0,0.0,0.956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155440414507772,0.0347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0,0.0072463768115942,0.0,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0188679245283019,0.0,0.0,0.0133333333333333,0.0120481927710843,0.0122699386503067,0.0253164556962025,0.0143884892086331,0.00418410041841,0.0034013605442176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114942528735632,0.0149253731343284,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0303030303030303,0.0434782608695652,0.0425531914893617,0.0638297872340426,0.0595238095238095,0.0,0.0,0.012987012987013,0.0069444444444444,0.0333333333333333,0.0,0.0075187969924812,0.0188679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0092592592592592,0.0,0.0,0.0062893081761006,0.0045045045045045,0.0101522842639594,0.0,0.0,0.0113636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,149,Coccinella trifasciata,"(48.3380393, -70.883453)",2012,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.04,0.0,0.0,0.0,0.0,0.0,0.0447761194029851,0.0103626943005181,0.0260869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0122950819672131,0.001477104874446,0.0014556040756914,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.357142857142857,0.294117647058824,0.230769230769231,0.155555555555556,0.175,0.113207547169811,0.0909090909090909,0.231578947368421,0.213333333333333,0.234939759036145,0.220858895705521,0.227848101265823,0.424460431654676,0.142259414225941,0.0918367346938776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.269230769230769,0.242424242424242,0.260869565217391,0.0851063829787234,0.0851063829787234,0.0714285714285714,0.0989010989010989,0.0246913580246914,0.298701298701299,0.0833333333333333,0.0666666666666667,0.0517241379310345,0.315789473684211,0.0377358490566038,0.181818181818182,0.0714285714285714,0.5,0.363636363636364,0.230769230769231,0.5,0.0833333333333333,0.0,0.0434782608695652,0.111111111111111,0.0645161290322581,0.0,0.25,0.256410256410256,0.0166666666666667,0.1875,0.441176470588235,0.558823529411765,0.333333333333333,0.314814814814815,0.4,0.222222222222222,0.108108108108108,0.25609756097561,0.415094339622642,0.256756756756757,0.345177664974619,0.274509803921569,0.271653543307087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,150,Coccinella trifasciata,"(37.759881, -122.437392)",2012,0.5,0.0,0.2,0.0,0.8,0.347826086956522,0.96,0.951219512195122,0.8,0.971428571428571,0.940476190476191,0.759124087591241,0.880597014925373,0.715025906735751,0.791304347826087,0.0,0.0,0.142857142857143,0.0,0.428571428571429,0.4,0.555555555555556,0.454545454545455,0.727272727272727,0.7,0.861538461538462,0.557522123893805,0.307377049180328,0.140324963072378,0.066957787481805,,0.0,0.0,0.5,0.5,0.666666666666667,0.777777777777778,0.888888888888889,0.666666666666667,0.896551724137931,0.882352941176471,0.5,0.675,0.685185185185185,0.875,0.0,0.0,0.0,0.0,0.5,0.0,0.333333333333333,0.0,1.0,0.666666666666667,1.0,0.705882352941177,0.666666666666667,0.642857142857143,0.290322580645161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.5,0.0,0.6,0.5,0.625,0.354838709677419,0.444444444444444,0.461538461538462,0.276595744680851,0.43859649122807,0.384057971014493,0.253968253968254,0.336448598130841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0128205128205128,0.0229885057471264,0.0298507462686567,0.0172413793103448,0.0,0.0138888888888889,0.0192307692307692,0.0,0.0201005025125628,0.04,0.0769230769230769,0.0303030303030303,0.304347826086957,0.212765957446809,0.106382978723404,0.0833333333333333,0.0549450549450549,0.0617283950617284,0.220779220779221,0.0625,0.133333333333333,0.146551724137931,0.105263157894737,0.0613207547169811,0.272727272727273,0.142857142857143,0.166666666666667,0.0,0.0769230769230769,0.0833333333333333,0.0208333333333333,0.0294117647058824,0.0,0.0,0.0967741935483871,0.129032258064516,0.0769230769230769,0.102564102564103,0.0166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067567567567567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,151,Coccinella trifasciata,"(37.306509, -121.912818)",2012,0.5,0.0,0.2,0.0,0.4,0.0,0.16,0.0,0.28,0.0571428571428571,0.535714285714286,0.759124087591241,0.432835820895522,0.450777202072539,0.408695652173913,0.0,0.0,0.428571428571429,0.0,0.142857142857143,0.1,0.222222222222222,0.0909090909090909,0.136363636363636,0.4,0.307692307692308,0.424778761061947,0.286885245901639,0.124076809453471,0.106259097525473,,0.0,0.5,0.0,0.5,0.333333333333333,0.333333333333333,0.0,0.222222222222222,0.241379310344828,0.470588235294118,0.772727272727273,1.0,0.814814814814815,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666666667,0.111111111111111,0.333333333333333,0.363636363636364,0.352941176470588,0.714285714285714,0.214285714285714,0.129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666666666666667,0.5,0.4,0.8,0.125,0.25,0.0645161290322581,0.555555555555556,0.25,0.531914893617021,0.543859649122807,0.5,0.444444444444444,0.560747663551402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.48,0.342857142857143,0.131578947368421,0.208333333333333,0.213114754098361,0.17948717948718,0.252873563218391,0.149253731343284,0.310344827586207,0.298507462686567,0.138888888888889,0.0288461538461538,0.0990990990990991,0.085427135678392,0.24,0.192307692307692,0.121212121212121,0.0869565217391304,0.170212765957447,0.170212765957447,0.107142857142857,0.10989010989011,0.197530864197531,0.0909090909090909,0.0833333333333333,0.111111111111111,0.120689655172414,0.135338345864662,0.122641509433962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,152,Coccinella trifasciata,"(49.08000183105469, -113.87999725341795)",2012,0.0,0.4,0.0,0.0,0.0,0.956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0103626943005181,0.0347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0,0.0072463768115942,0.0,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0188679245283019,0.0,0.0,0.0133333333333333,0.0120481927710843,0.0122699386503067,0.0253164556962025,0.0143884892086331,0.00418410041841,0.0034013605442176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114942528735632,0.0149253731343284,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0434782608695652,0.0212765957446809,0.0638297872340426,0.0595238095238095,0.0,0.0,0.012987012987013,0.0138888888888889,0.0333333333333333,0.0,0.0075187969924812,0.0235849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0092592592592592,0.0,0.0,0.0062893081761006,0.0045045045045045,0.0101522842639594,0.0,0.0,0.0113636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,153,Coccinella trifasciata,"(46.0577, -78.484)",2012,0.0,0.0,0.0,0.0,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0074626865671641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0188679245283019,0.0,0.0,0.0,0.0,0.0061349693251533,0.0063291139240506,0.0,0.00418410041841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0212765957446809,0.0425531914893617,0.0119047619047619,0.010989010989011,0.0123456790123457,0.012987012987013,0.0208333333333333,0.0111111111111111,0.0086206896551724,0.0451127819548872,0.0094339622641509,0.0909090909090909,0.0,0.166666666666667,0.0,0.0,0.166666666666667,0.0416666666666667,0.0,0.0,0.0,0.0967741935483871,0.0645161290322581,0.0192307692307692,0.102564102564103,0.0,0.03125,0.0,0.0294117647058824,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0050761421319797,0.0098039215686274,0.0039370078740157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,154,Coccinella trifasciata,"(45.3453722124, -76.3087177277)",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0072992700729927,0.0,0.005181347150259,0.008695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545455,0.0,0.02,0.0,0.0088495575221238,0.0204918032786885,0.0206794682422452,0.0145560407569141,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555556,0.1875,0.0857142857142857,0.0454545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.024390243902439,0.0,0.0,0.0,0.0444444444444444,0.025,0.0188679245283019,0.0795454545454545,0.0631578947368421,0.0266666666666667,0.036144578313253,0.110429447852761,0.107594936708861,0.0647482014388489,0.0460251046025105,0.0680272108843538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.134328358208955,0.0,0.0,0.045045045045045,0.0050251256281407,0.0,0.0384615384615385,0.0,0.0,0.0212765957446809,0.0425531914893617,0.0714285714285714,0.0659340659340659,0.0864197530864198,0.194805194805195,0.25,0.233333333333333,0.146551724137931,0.233082706766917,0.0518867924528302,0.0,0.0714285714285714,0.166666666666667,0.0,0.0,0.0833333333333333,0.0416666666666667,0.0,0.0869565217391304,0.296296296296296,0.129032258064516,0.0,0.0,0.102564102564103,0.0166666666666667,0.0,0.0,0.0294117647058824,0.0,0.037037037037037,0.18,0.0648148148148148,0.0878378378378378,0.24390243902439,0.30188679245283,0.189189189189189,0.187817258883249,0.0980392156862745,0.133858267716535,0.0795454545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,155,Coccinella trifasciata,"(49.06, -113.78)",2012,0.0,0.4,0.0,0.0,0.0,0.956521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0155440414507772,0.0347826086956522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0192307692307692,0.0,0.0,0.0072463768115942,0.0,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357142857142857,0.0,0.0,0.0,0.0,0.0188679245283019,0.0,0.0,0.0133333333333333,0.0120481927710843,0.0122699386503067,0.0253164556962025,0.0143884892086331,0.00418410041841,0.0034013605442176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0114942528735632,0.0149253731343284,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0303030303030303,0.0434782608695652,0.0425531914893617,0.0638297872340426,0.0595238095238095,0.0,0.0,0.012987012987013,0.0069444444444444,0.0333333333333333,0.0,0.0075187969924812,0.0188679245283019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0092592592592592,0.0,0.0,0.0062893081761006,0.0045045045045045,0.0101522842639594,0.0,0.0,0.0113636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,156,Coccinella trifasciata,"(44.9756507, -84.969258)",2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126582278481013,0.0,0.0125523012552301,0.0306122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0212765957446809,0.0,0.010989010989011,0.0,0.0,0.0,0.0,0.0344827586206897,0.037593984962406,0.0094339622641509,0.0,0.0,0.166666666666667,0.0,0.0,0.0,0.0208333333333333,0.0294117647058824,0.0,0.0,0.0,0.0,0.0,0.102564102564103,0.05,0.03125,0.0,0.0,0.0,0.0,0.04,0.0277777777777778,0.0405405405405405,0.0365853658536585,0.0314465408805031,0.0315315315315315,0.0355329949238579,0.0441176470588235,0.0748031496062992,0.130681818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
