,Species,gps,Year,septempunctata_2007_18km,septempunctata_2008_18km,septempunctata_2009_18km,septempunctata_2010_18km,septempunctata_2011_18km,septempunctata_2012_18km,septempunctata_2013_18km,septempunctata_2014_18km,septempunctata_2015_18km,septempunctata_2016_18km,septempunctata_2017_18km,septempunctata_2018_18km,septempunctata_2019_18km,septempunctata_2020_18km,septempunctata_2021_18km,axyridis_2007_18km,axyridis_2008_18km,axyridis_2009_18km,axyridis_2010_18km,axyridis_2011_18km,axyridis_2012_18km,axyridis_2013_18km,axyridis_2014_18km,axyridis_2015_18km,axyridis_2016_18km,axyridis_2017_18km,axyridis_2018_18km,axyridis_2019_18km,axyridis_2020_18km,axyridis_2021_18km,californica_2007_18km,californica_2008_18km,californica_2009_18km,californica_2010_18km,californica_2011_18km,californica_2012_18km,californica_2013_18km,californica_2014_18km,californica_2015_18km,californica_2016_18km,californica_2017_18km,californica_2018_18km,californica_2019_18km,californica_2020_18km,californica_2021_18km,polita_2007_18km,polita_2008_18km,polita_2009_18km,polita_2010_18km,polita_2011_18km,polita_2012_18km,polita_2013_18km,polita_2014_18km,polita_2015_18km,polita_2016_18km,polita_2017_18km,polita_2018_18km,polita_2019_18km,polita_2020_18km,polita_2021_18km,munda_2007_18km,munda_2008_18km,munda_2009_18km,munda_2010_18km,munda_2011_18km,munda_2012_18km,munda_2013_18km,munda_2014_18km,munda_2015_18km,munda_2016_18km,munda_2017_18km,munda_2018_18km,munda_2019_18km,munda_2020_18km,munda_2021_18km,maculata_2007_18km,maculata_2008_18km,maculata_2009_18km,maculata_2010_18km,maculata_2011_18km,maculata_2012_18km,maculata_2013_18km,maculata_2014_18km,maculata_2015_18km,maculata_2016_18km,maculata_2017_18km,maculata_2018_18km,maculata_2019_18km,maculata_2020_18km,maculata_2021_18km,convergens_2007_18km,convergens_2008_18km,convergens_2009_18km,convergens_2010_18km,convergens_2011_18km,convergens_2012_18km,convergens_2013_18km,convergens_2014_18km,convergens_2015_18km,convergens_2016_18km,convergens_2017_18km,convergens_2018_18km,convergens_2019_18km,convergens_2020_18km,convergens_2021_18km,variegata_2007_18km,variegata_2008_18km,variegata_2009_18km,variegata_2010_18km,variegata_2011_18km,variegata_2012_18km,variegata_2013_18km,variegata_2014_18km,variegata_2015_18km,variegata_2016_18km,variegata_2017_18km,variegata_2018_18km,variegata_2019_18km,variegata_2020_18km,variegata_2021_18km,borealis_2007_18km,borealis_2008_18km,borealis_2009_18km,borealis_2010_18km,borealis_2011_18km,borealis_2012_18km,borealis_2013_18km,borealis_2014_18km,borealis_2015_18km,borealis_2016_18km,borealis_2017_18km,borealis_2018_18km,borealis_2019_18km,borealis_2020_18km,borealis_2021_18km,ludovicianus_2007_18km,ludovicianus_2008_18km,ludovicianus_2009_18km,ludovicianus_2010_18km,ludovicianus_2011_18km,ludovicianus_2012_18km,ludovicianus_2013_18km,ludovicianus_2014_18km,ludovicianus_2015_18km,ludovicianus_2016_18km,ludovicianus_2017_18km,ludovicianus_2018_18km,ludovicianus_2019_18km,ludovicianus_2020_18km,ludovicianus_2021_18km,alpestris_2007_18km,alpestris_2008_18km,alpestris_2009_18km,alpestris_2010_18km,alpestris_2011_18km,alpestris_2012_18km,alpestris_2013_18km,alpestris_2014_18km,alpestris_2015_18km,alpestris_2016_18km,alpestris_2017_18km,alpestris_2018_18km,alpestris_2019_18km,alpestris_2020_18km,alpestris_2021_18km,lapponicus_2007_18km,lapponicus_2008_18km,lapponicus_2009_18km,lapponicus_2010_18km,lapponicus_2011_18km,lapponicus_2012_18km,lapponicus_2013_18km,lapponicus_2014_18km,lapponicus_2015_18km,lapponicus_2016_18km,lapponicus_2017_18km,lapponicus_2018_18km,lapponicus_2019_18km,lapponicus_2020_18km,lapponicus_2021_18km,nivalis_2007_18km,nivalis_2008_18km,nivalis_2009_18km,nivalis_2010_18km,nivalis_2011_18km,nivalis_2012_18km,nivalis_2013_18km,nivalis_2014_18km,nivalis_2015_18km,nivalis_2016_18km,nivalis_2017_18km,nivalis_2018_18km,nivalis_2019_18km,nivalis_2020_18km,nivalis_2021_18km,henslowii_2007_18km,henslowii_2008_18km,henslowii_2009_18km,henslowii_2010_18km,henslowii_2011_18km,henslowii_2012_18km,henslowii_2013_18km,henslowii_2014_18km,henslowii_2015_18km,henslowii_2016_18km,henslowii_2017_18km,henslowii_2018_18km,henslowii_2019_18km,henslowii_2020_18km,henslowii_2021_18km
167,Coccinella trifasciata,"(46.42, -112.13)",2012,0.0,0.0,0.0,0.0,0.0,0.043478260869565200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051813471502590700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764700,0.05128205128205130,0.022222222222222200,0.05,0.03773584905660380,0.0,0.010526315789473700,0.02666666666666670,0.012048192771084300,0.012269938650306700,0.0,0.02158273381294960,0.029288702928870300,0.02040816326530610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111100,0.0,0.0,0.0047169811320754700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Coccinella trifasciata,"(42.4486111, -71.877777)",2012,0.5,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523800,0.0,0.0,0.0,0.008695652173913040,0.0,0.2,0.8571428571428570,0.5,0.2857142857142860,0.2,0.0,0.0,0.0,0.0,0.06153846153846150,0.0,0.045081967213114800,0.0103397341211226,0.01601164483260550,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.09090909090909090,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.25,0.5,0.3333333333333330,0.0,0.0,0.0,0.0,0.125,0.14285714285714300,0.05555555555555560,0.0,0.02857142857142860,0.022727272727272700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.17857142857142900,0.029411764705882400,0.02564102564102560,0.022222222222222200,0.025,0.05660377358490570,0.022727272727272700,0.010526315789473700,0.013333333333333300,0.006024096385542170,0.0,0.0,0.007194244604316550,0.0041841004184100400,0.03741496598639460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.3076923076923080,0.09090909090909090,0.21739130434782600,0.0851063829787234,0.0851063829787234,0.03571428571428570,0.0989010989010989,0.24691358024691400,0.1038961038961040,0.027777777777777800,0.03333333333333330,0.07758620689655170,0.045112781954887200,0.12735849056603800,0.0,0.0,0.0,0.0,0.07692307692307690,0.0,0.0,0.0,0.13043478260869600,0.1111111111111110,0.0,0.0,0.038461538461538500,0.10256410256410300,0.03333333333333330,0.15625,0.08823529411764710,0.17647058823529400,0.09523809523809520,0.24074074074074100,0.1,0.10185185185185200,0.060810810810810800,0.07317073170731710,0.0880503144654088,0.07657657657657660,0.050761421319797000,0.11274509803921600,0.10236220472440900,0.18181818181818200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,Coccinella trifasciata,"(43.44578, -70.663219)",2012,0.0,0.0,0.0,0.0,0.2,0.043478260869565200,0.0,0.0,0.0,0.014285714285714300,0.0,0.0,0.0,0.0051813471502590700,0.02608695652173910,0.0,0.0,0.0,0.16666666666666700,0.2857142857142860,0.1,0.0,0.045454545454545500,0.045454545454545500,0.0,0.03076923076923080,0.008849557522123890,0.00819672131147541,0.007385524372230430,0.010189228529839900,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.03571428571428570,0.0,0.0,0.0,0.05,0.05660377358490570,0.03409090909090910,0.05263157894736840,0.013333333333333300,0.018072289156626500,0.006134969325153370,0.012658227848101300,0.007194244604316550,0.0,0.003401360544217690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.11538461538461500,0.06060606060606060,0.21739130434782600,0.23404255319148900,0.2127659574468090,0.05952380952380950,0.13186813186813200,0.14814814814814800,0.11688311688311700,0.09027777777777780,0.13333333333333300,0.09482758620689660,0.05263157894736840,0.10849056603773600,0.0,0.07142857142857140,0.0,0.18181818181818200,0.15384615384615400,0.25,0.08333333333333330,0.11764705882352900,0.08695652173913040,0.07407407407407410,0.12903225806451600,0.12903225806451600,0.038461538461538500,0.10256410256410300,0.016666666666666700,0.21875,0.29411764705882400,0.14705882352941200,0.19047619047619000,0.12962962962963000,0.14,0.25,0.060810810810810800,0.15853658536585400,0.11320754716981100,0.0990990990990991,0.1218274111675130,0.0784313725490196,0.07086614173228350,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Coccinella trifasciata,"(46.2262723121, -64.9692169181)",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014925373134328400,0.015544041450777200,0.008695652173913040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615400,0.0,0.004098360655737710,0.008862629246676520,0.002911208151382820,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660380,0.0,0.031578947368421100,0.0,0.0,0.0,0.006329113924050630,0.0,0.008368200836820080,0.006802721088435370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006944444444444440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029411764705882400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02027027027027030,0.012195121951219500,0.006289308176100630,0.0,0.015228426395939100,0.0,0.015748031496063000,0.011363636363636400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Coccinella trifasciata,"(45.3596992, -80.024398)",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761900,0.0072992700729927000,0.0,0.03626943005181350,0.008695652173913040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615400,0.017699115044247800,0.0,0.005908419497784340,0.008733624454148470,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012048192771084300,0.018404907975460100,0.02531645569620250,0.014388489208633100,0.02092050209205020,0.003401360544217690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011904761904761900,0.02197802197802200,0.012345679012345700,0.05194805194805200,0.013888888888888900,0.022222222222222200,0.008620689655172410,0.06015037593984960,0.018867924528301900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225810,0.0,0.05128205128205130,0.0,0.0,0.0,0.029411764705882400,0.0,0.0,0.0,0.009259259259259260,0.0,0.06097560975609760,0.03773584905660380,0.03153153153153150,0.030456852791878200,0.014705882352941200,0.011811023622047200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Coccinella trifasciata,"(50.663, -120.504)",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022388059701492500,0.031088082901554400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818200,0.0,0.02,0.015384615384615400,0.008849557522123890,0.01639344262295080,0.007385524372230430,0.005822416302765650,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857140,0.029411764705882400,0.0,0.022222222222222200,0.025,0.0,0.022727272727272700,0.16842105263157900,0.28,0.13253012048192800,0.09815950920245400,0.14556962025316500,0.1366906474820140,0.15481171548117200,0.15306122448979600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08695652173913040,0.06382978723404260,0.0,0.023809523809523800,0.04395604395604400,0.08641975308641980,0.06493506493506490,0.027777777777777800,0.011111111111111100,0.04310344827586210,0.06766917293233080,0.03773584905660380,0.09090909090909090,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764700,0.08695652173913040,0.037037037037037000,0.03225806451612900,0.0967741935483871,0.038461538461538500,0.1282051282051280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219500,0.006289308176100630,0.009009009009009010,0.01015228426395940,0.004901960784313730,0.023622047244094500,0.011363636363636400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Coccinella trifasciata,"(49.237061, -124.089214)",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04285714285714290,0.023809523809523800,0.0072992700729927000,0.007462686567164180,0.03626943005181350,0.06086956521739130,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333330,0.09090909090909090,0.0,0.04,0.0,0.04424778761061950,0.02459016393442620,0.03692762186115210,0.023289665211062600,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333330,0.0,0.1111111111111110,0.0,0.2727272727272730,0.23529411764705900,0.09523809523809520,0.19047619047619000,0.16129032258064500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428570,0.0,0.0,0.08888888888888890,0.05,0.03773584905660380,0.14772727272727300,0.17894736842105300,0.09333333333333330,0.1144578313253010,0.05521472392638040,0.10126582278481000,0.11510791366906500,0.05439330543933060,0.09863945578231290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523800,0.03296703296703300,0.06172839506172840,0.03896103896103900,0.013888888888888900,0.03333333333333330,0.0,0.03007518796992480,0.0047169811320754700,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666700,0.11764705882352900,0.0,0.07407407407407410,0.03225806451612900,0.0,0.038461538461538500,0.0,0.016666666666666700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756760,0.0,0.0,0.013513513513513500,0.005076142131979700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Coccinella trifasciata,"(38.7289695, -89.882026)",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.024390243902439000,0.0,0.0,0.0,0.0,0.007462686567164180,0.0,0.02608695652173910,0.0,0.0,0.14285714285714300,0.3333333333333330,0.0,0.0,0.4444444444444440,0.13636363636363600,0.045454545454545500,0.02,0.015384615384615400,0.04424778761061950,0.02459016393442620,0.005908419497784340,0.01455604075691410,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333330,0.0,0.0,0.0,0.0,0.2,0.0,0.20833333333333300,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.05555555555555560,0.125,0.05714285714285710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2692307692307690,0.30303030303030300,0.34782608695652200,0.14893617021276600,0.19148936170212800,0.08333333333333330,0.17582417582417600,0.24691358024691400,0.23376623376623400,0.1111111111111110,0.4444444444444440,0.13793103448275900,0.17293233082706800,0.12735849056603800,0.09090909090909090,0.07142857142857140,0.16666666666666700,0.09090909090909090,0.15384615384615400,0.16666666666666700,0.08333333333333330,0.058823529411764700,0.13043478260869600,0.14814814814814800,0.0967741935483871,0.16129032258064500,0.07692307692307690,0.02564102564102560,0.06666666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006756756756756760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666670,0.0,0.0
175,Coccinella trifasciata,"(47.68129, -92.86917)",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04878048780487810,0.04,0.014285714285714300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111110,0.0,0.09090909090909090,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909090,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.05555555555555560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018867924528301900,0.011363636363636400,0.010526315789473700,0.013333333333333300,0.012048192771084300,0.0,0.0,0.014388489208633100,0.0,0.013605442176870700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259260,0.0,0.0,0.0,0.0,0.0,0.004901960784313730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,Coccinella trifasciata,"(47.61123, -92.39126)",2013,0.0,0.0,0.0,0.0,0.2,0.17391304347826100,0.16,0.14634146341463400,0.16,0.08571428571428570,0.011904761904761900,0.014598540145985400,0.029850746268656700,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714300,0.3,0.4444444444444440,0.3181818181818180,0.45454545454545500,0.04,0.0,0.008849557522123890,0.012295081967213100,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5454545454545450,0.8,0.6666666666666670,0.5,0.6666666666666670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.03225806451612900,0.1111111111111110,0.038461538461538500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5714285714285710,0.5,1.0,0.5,0.2,0.0,0.07142857142857140,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010526315789473700,0.0,0.0,0.0,0.0,0.0,0.0,0.003401360544217690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007518796992481200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333330,0.0,0.0,0.029411764705882400,0.0,0.0,0.0,0.0,0.0,0.012195121951219500,0.0,0.0,0.005076142131979700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,Coccinella trifasciata,"(48.14776, -92.8737)",2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003401360544217690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009259259259259260,0.0,0.012195121951219500,0.0,0.0,0.0,0.014705882352941200,0.003937007874015750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
