gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3285833530	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS987008585	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-16T00:00:00	16	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS987008585				CC_BY_4_0		obsr283594			2021-09-25T20:19:10.602Z		
3285815017	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1032845989	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	829 Ocean Drive Loop, Homer, Alaska, US (59.635, -151.52)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	59.635162	-151.52048							2020-12-20T00:00:00	20	12	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS1032845989				CC_BY_4_0		obsr183223			2021-09-25T20:09:25.365Z		
3285586703	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS862438002	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-10T00:00:00	10	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS862438002				CC_BY_4_0		obsr188346			2021-09-25T20:46:52.852Z		
3285026089	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1033000991	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	939 Ocean Drive Loop, Homer, Alaska, US (59.635, -151.519)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	59.63508	-151.51912							2020-12-20T00:00:00	20	12	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS1033000991				CC_BY_4_0		obsr1405342			2021-09-25T20:16:24.567Z		
3283948931	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1111716493	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-09T00:00:00	9	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS1111716493				CC_BY_4_0		obsr1809680			2021-09-25T20:10:56.345Z		
3275944526	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS868320459	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-21T00:00:00	21	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS868320459				CC_BY_4_0		obsr11561			2021-09-25T20:48:19.867Z		
3273843766	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1015793638	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-08T00:00:00	8	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS1015793638				CC_BY_4_0		obsr655979			2021-09-25T20:16:52.166Z		
3270313638	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_ATL_NZ:OBS1032119782	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	US-AK-Homer-1002 Ocean Drive Loop - 59.6352x-151.5183	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	59.635162	-151.51833							2020-12-19T00:00:00	19	12	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD_ATL_NZ	OBS1032119782				CC_BY_4_0		obsr183223			2021-09-25T20:15:30.577Z		
3268269421	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_PNW:OBS867998331	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-20T00:00:00	20	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD_PNW	OBS867998331				CC_BY_4_0		obsr353693			2021-09-25T19:58:43.484Z		
3268231064	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1111715412	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-09T00:00:00	9	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS1111715412				CC_BY_4_0		obsr1809680			2021-09-25T20:14:01.050Z		
3264564349	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS948516338	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Gambell (general area)	Alaska	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2016-09-08T00:00:00	8	9	2016	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS948516338				CC_BY_4_0		obsr25766			2021-09-25T20:11:59.321Z		
3263887006	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS948514377	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Gambell (general area)	Alaska	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-09-17T00:00:00	17	9	2017	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS948514377				CC_BY_4_0		obsr25766			2021-09-25T20:10:43.155Z		
3261589846	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS903484691	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-09T00:00:00	9	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS903484691				CC_BY_4_0		obsr1659276			2021-09-25T20:18:46.343Z		
3261462505	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1015793615	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-29T00:00:00	29	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS1015793615				CC_BY_4_0		obsr655979			2021-09-25T20:08:46.152Z		
3258499157	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS932707231	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-03-08T00:00:00	8	3	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS932707231				CC_BY_4_0		obsr558649			2021-09-25T20:20:28.038Z		
3258433556	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS971158166	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-03-25T00:00:00	25	3	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS971158166				CC_BY_4_0		obsr1609851			2021-09-25T20:17:21.123Z		
3256059865	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS861643345	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-08T00:00:00	8	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS861643345				CC_BY_4_0		obsr652104			2021-09-25T20:48:18.658Z		
3255763268	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS895223905	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-17T00:00:00	17	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS895223905				CC_BY_4_0		obsr998791			2021-09-25T20:12:56.300Z		
3254337385	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS878245415	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-03-14T00:00:00	14	3	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS878245415				CC_BY_4_0		obsr141282			2021-09-25T20:18:18.981Z		
3253867193	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS948516325	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2016-09-09T00:00:00	9	9	2016	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS948516325				CC_BY_4_0		obsr25766			2021-09-25T20:10:24.577Z		
3252216177	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS861953680	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-09T00:00:00	9	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS861953680				CC_BY_4_0		obsr283718			2021-09-25T20:16:29.144Z		
3252216109	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS861901614	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-08T00:00:00	8	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS861901614				CC_BY_4_0		obsr309796			2021-09-25T20:16:28.968Z		
3251731367	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_PNW:OBS874836663	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-03-06T00:00:00	6	3	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD_PNW	OBS874836663				CC_BY_4_0		obsr91249			2021-09-25T20:20:54.594Z		
3250999042	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS860901162	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-06T00:00:00	6	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS860901162				CC_BY_4_0		obsr430003			2021-09-25T20:12:58.923Z		
3250522935	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS861778983	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-08T00:00:00	8	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS861778983				CC_BY_4_0		obsr198015			2021-09-25T20:12:49.018Z		
3250443237	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS861136763	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	142 Stenerson Rd, Woodland US-WA (45.9187,-122.7748)	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.918682	-122.77477							2020-02-07T00:00:00	7	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS861136763				CC_BY_4_0		obsr811553			2021-09-25T20:48:27.070Z		
3250289943	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS931940063	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-15T00:00:00	15	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS931940063				CC_BY_4_0		obsr1741511			2021-09-25T20:17:22.627Z		
3250287939	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_PNW:OBS864683223	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	135 Stenerson Rd, Woodland US-WA 45.91864, -122.77492	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91864	-122.774925							2020-02-15T00:00:00	15	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD_PNW	OBS864683223				CC_BY_4_0		obsr440264			2021-09-25T20:47:24.251Z		
3249268690	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS863490818	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.90793	-122.78732							2020-02-12T00:00:00	12	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS863490818				CC_BY_4_0		obsr1009572			2021-09-25T20:09:29.976Z		
3249259010	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS875203946	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	142 Stenerson Rd, Woodland US-WA 45.91870, -122.77494	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.9187	-122.77494							2020-03-07T00:00:00	7	3	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS875203946				CC_BY_4_0		obsr1157697			2021-09-25T20:14:59.307Z		
3249171021	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS874332716	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.90793	-122.78732							2020-03-05T00:00:00	5	3	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS874332716				CC_BY_4_0		obsr1439297			2021-09-25T20:04:55.666Z		
3249028796	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS862588964	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.90793	-122.78732							2020-02-09T00:00:00	9	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS862588964				CC_BY_4_0		obsr119031			2021-09-25T20:19:50.641Z		
3248832203	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS868107483	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-21T00:00:00	21	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS868107483				CC_BY_4_0		obsr159835			2021-09-25T20:20:36.875Z		
3248722362	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS862070357	Animalia	Chordata	Aves	Passeriformes	Prunellidae	Prunella	Prunella montanella		SPECIES	Prunella montanella (Pallas, 1776)	Prunella montanella		US	Woodland Bottoms--Stenerson Rd	Washington	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.91865	-122.775475							2020-02-09T00:00:00	9	2	2020	5231759	5231759	HUMAN_OBSERVATION	CLO	EBIRD	OBS862070357				CC_BY_4_0		obsr442422			2021-09-25T20:47:21.330Z		
