gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2090650689	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS531298575	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna aedon		SPECIES	Arundinax aedon (Pallas, 1776)	Arundinax aedon		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-09-08T00:00:00	8	9	2017	9793968	6101024	HUMAN_OBSERVATION	CLO	EBIRD	OBS531298575				CC_BY_4_0		obsr183223			2021-09-25T18:27:05.593Z		
2081533161	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS534283586	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	Laysan Island--North	Midway Islands	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.776243	-171.73384							2017-08-21T00:00:00	21	8	2017	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS534283586				CC_BY_4_0		obsr517228			2021-09-25T19:44:58.437Z		COUNTRY_DERIVED_FROM_COORDINATES
2080851174	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS532989239	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna aedon		SPECIES	Arundinax aedon (Pallas, 1776)	Arundinax aedon		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-09-11T00:00:00	11	9	2017	9793968	6101024	HUMAN_OBSERVATION	CLO	EBIRD	OBS532989239				CC_BY_4_0		obsr209998			2021-09-25T18:20:56.779Z		
2080541231	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS532647629	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna aedon		SPECIES	Arundinax aedon (Pallas, 1776)	Arundinax aedon		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-09-12T00:00:00	12	9	2017	9793968	6101024	HUMAN_OBSERVATION	CLO	EBIRD	OBS532647629				CC_BY_4_0		obsr429352			2021-09-25T19:47:17.734Z		
2080528579	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS532648093	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna aedon		SPECIES	Arundinax aedon (Pallas, 1776)	Arundinax aedon		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-09-12T00:00:00	12	9	2017	9793968	6101024	HUMAN_OBSERVATION	CLO	EBIRD	OBS532648093				CC_BY_4_0		obsr611141			2021-09-25T19:36:56.112Z		
2080294912	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS532304892	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna aedon		SPECIES	Arundinax aedon (Pallas, 1776)	Arundinax aedon		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-09-08T00:00:00	8	9	2017	9793968	6101024	HUMAN_OBSERVATION	CLO	EBIRD	OBS532304892				CC_BY_4_0		obsr245294			2021-09-25T19:39:14.124Z		
2080248393	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS532253710	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Iduna	Iduna aedon		SPECIES	Arundinax aedon (Pallas, 1776)	Arundinax aedon		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-09-11T00:00:00	11	9	2017	9793968	6101024	HUMAN_OBSERVATION	CLO	EBIRD	OBS532253710				CC_BY_4_0		obsr50748			2021-09-25T18:23:33.477Z		
1776359096	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS446427475	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	23.0599x-161.9234 - Aug 4, 2016, 12:08 PM	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.059881	-161.92343							2016-08-22T00:00:00	22	8	2016	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS446427475				CC_BY_4_0		obsr47826			2021-09-25T19:28:18.175Z		
1757008724	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS425073849	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	25.7756x-171.7331 - Aug 17, 2016, 9:17 AM	Midway Islands	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.775566	-171.73312							2016-08-17T00:00:00	17	8	2016	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS425073849				CC_BY_4_0		obsr47826			2021-09-25T18:14:20.114Z		COUNTRY_DERIVED_FROM_COORDINATES
1754607600	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS422433830	Animalia	Chordata	Aves	Passeriformes	Acrocephalidae	Acrocephalus	Acrocephalus familiaris		SPECIES	Acrocephalus familiaris (Rothschild, 1892)	Acrocephalus familiaris		US	23.0599x-161.9234 - Aug 4, 2016, 12:08 PM	Hawaii	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	23.059881	-161.92343							2016-08-04T00:00:00	4	8	2016	5231335	5231335	HUMAN_OBSERVATION	CLO	EBIRD	OBS422433830				CC_BY_4_0		obsr47826			2021-09-25T18:18:03.958Z		
