gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2767960837	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS804228208	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-10T00:00:00	10	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS804228208				CC_BY_4_0		obsr50748			2021-09-25T19:52:53.510Z		
2767303807	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS805862785	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-12T00:00:00	12	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS805862785				CC_BY_4_0		obsr337884			2021-09-25T20:01:13.527Z		
2759601261	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS805600993	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-11T00:00:00	11	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS805600993				CC_BY_4_0		obsr162787			2021-09-25T20:11:43.779Z		
2752567737	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS805296062	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-12T00:00:00	12	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS805296062				CC_BY_4_0		obsr50748			2021-09-25T19:52:46.571Z		
2720730459	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803527165	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-09T00:00:00	9	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS803527165				CC_BY_4_0		obsr209998			2021-09-25T20:02:54.479Z		
2720062387	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS805600315	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-09T00:00:00	9	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS805600315				CC_BY_4_0		obsr162787			2021-09-25T18:41:25.364Z		
2718807281	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803506328	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella ochotensis		SPECIES	Locustella ochotensis (Middendorff, 1853)	Locustella ochotensis		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-08T00:00:00	8	9	2019	2493553	2493553	HUMAN_OBSERVATION	CLO	EBIRD	OBS803506328				CC_BY_4_0		obsr508881			2021-09-25T18:41:29.285Z		
2714417047	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS804451096	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-12T00:00:00	12	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS804451096				CC_BY_4_0		obsr183223			2021-09-25T20:06:30.743Z		
2713068074	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803247164	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella ochotensis		SPECIES	Locustella ochotensis (Middendorff, 1853)	Locustella ochotensis		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-08T00:00:00	8	9	2019	2493553	2493553	HUMAN_OBSERVATION	CLO	EBIRD	OBS803247164				CC_BY_4_0		obsr50748			2021-09-25T18:41:25.988Z		
2712917293	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS885058143	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella lanceolata		SPECIES	Locustella lanceolata (Temminck, 1840)	Locustella lanceolata		US	Buldir Island	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	52.35044	175.9172							2007-06-09T00:00:00	9	6	2007	2493550	2493550	HUMAN_OBSERVATION	CLO	EBIRD	OBS885058143				CC_BY_4_0		obsr163746			2021-09-25T20:20:55.697Z		
2711458724	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803169692	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella ochotensis		SPECIES	Locustella ochotensis (Middendorff, 1853)	Locustella ochotensis		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-08T00:00:00	8	9	2019	2493553	2493553	HUMAN_OBSERVATION	CLO	EBIRD	OBS803169692				CC_BY_4_0		obsr183223			2021-09-25T18:48:59.900Z		
2711152552	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803604248	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-09T00:00:00	9	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS803604248				CC_BY_4_0		obsr50748			2021-09-25T20:16:17.507Z		
2708871608	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803703462	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-09T00:00:00	9	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS803703462				CC_BY_4_0		obsr508881			2021-09-25T19:55:03.481Z		
2707872539	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS804167036	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-11T00:00:00	11	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS804167036				CC_BY_4_0		obsr183223			2021-09-25T20:11:58.029Z		
2699409216	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803520611	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-09T00:00:00	9	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS803520611				CC_BY_4_0		obsr183223			2021-09-25T19:51:58.270Z		
2698565999	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS805862737	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-10T00:00:00	10	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS805862737				CC_BY_4_0		obsr337884			2021-09-25T19:52:08.014Z		
2698506527	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS804215920	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-09T00:00:00	9	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS804215920				CC_BY_4_0		obsr443144			2021-09-25T18:45:02.275Z		
2698412334	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS805600911	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-10T00:00:00	10	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS805600911				CC_BY_4_0		obsr162787			2021-09-25T20:00:17.282Z		
2698065728	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS804230698	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-11T00:00:00	11	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS804230698				CC_BY_4_0		obsr50748			2021-09-25T18:47:21.968Z		
2697785345	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS804541800	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-12T00:00:00	12	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS804541800				CC_BY_4_0		obsr209998			2021-09-25T20:08:20.178Z		
2697555103	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803824033	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-10T00:00:00	10	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS803824033				CC_BY_4_0		obsr183223			2021-09-25T20:11:27.154Z		
2696499927	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS805862751	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella certhiola		SPECIES	Locustella certhiola (Pallas, 1811)	Locustella certhiola		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-11T00:00:00	11	9	2019	2493556	2493556	HUMAN_OBSERVATION	CLO	EBIRD	OBS805862751				CC_BY_4_0		obsr337884			2021-09-25T19:52:56.496Z		
2693316395	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS803506560	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella ochotensis		SPECIES	Locustella ochotensis (Middendorff, 1853)	Locustella ochotensis		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2019-09-08T00:00:00	8	9	2019	2493553	2493553	HUMAN_OBSERVATION	CLO	EBIRD	OBS803506560				CC_BY_4_0		obsr949865			2021-09-25T18:42:25.487Z		
2113411218	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS549866099	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella fluviatilis		SPECIES	Locustella fluviatilis (Wolf, 1810)	Locustella fluviatilis		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-10-07T00:00:00	7	10	2017	2493549	2493549	HUMAN_OBSERVATION	CLO	EBIRD	OBS549866099				CC_BY_4_0		obsr616692			2021-09-25T18:24:07.061Z		
2085130232	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS539135044	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella fluviatilis		SPECIES	Locustella fluviatilis (Wolf, 1810)	Locustella fluviatilis		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2017-10-07T00:00:00	7	10	2017	2493549	2493549	HUMAN_OBSERVATION	CLO	EBIRD	OBS539135044				CC_BY_4_0		obsr50748			2021-09-25T18:27:39.933Z		
1391291366	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS347135080	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella lanceolata		SPECIES	Locustella lanceolata (Temminck, 1840)	Locustella lanceolata		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2015-10-08T00:00:00	8	10	2015	2493550	2493550	HUMAN_OBSERVATION	CLO	EBIRD	OBS347135080				CC_BY_4_0		obsr50748			2021-09-25T18:12:22.946Z		
1203378781	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS297835620	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella lanceolata		SPECIES	Locustella lanceolata (Temminck, 1840)	Locustella lanceolata		US	Buldir Island	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	52.35044	175.9172							2007-06-08T00:00:00	8	6	2007	2493550	2493550	HUMAN_OBSERVATION	CLO	EBIRD	OBS297835620				CC_BY_4_0		obsr163746			2021-09-25T19:30:56.156Z		
1203332446	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS297835969	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella lanceolata		SPECIES	Locustella lanceolata (Temminck, 1840)	Locustella lanceolata		US	Buldir Island	Alaska	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	52.35044	175.9172							2007-06-10T00:00:00	10	6	2007	2493550	2493550	HUMAN_OBSERVATION	CLO	EBIRD	OBS297835969				CC_BY_4_0		obsr163746			2021-09-25T18:09:02.861Z		
966427450	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS212007929	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella lanceolata		SPECIES	Locustella lanceolata (Temminck, 1840)	Locustella lanceolata		US	Gambell (general area)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	63.7793	-171.72145							2013-09-24T00:00:00	24	9	2013	2493550	2493550	HUMAN_OBSERVATION	CLO	EBIRD	OBS212007929				CC_BY_4_0		obsr50748			2021-09-25T19:24:44.108Z		
965928816	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211278473	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella ochotensis		SPECIES	Locustella ochotensis (Middendorff, 1853)	Locustella ochotensis		US	St. Paul Island (Pribilof Islands-Bering Sea)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	57.17012	-170.29675							2013-09-16T00:00:00	16	9	2013	2493553	2493553	HUMAN_OBSERVATION	CLO	EBIRD	OBS211278473				CC_BY_4_0		obsr120623			2021-09-25T19:13:21.172Z		
965602824	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211191293	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella ochotensis		SPECIES	Locustella ochotensis (Middendorff, 1853)	Locustella ochotensis		US	St. Paul Island (Pribilof Islands-Bering Sea)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	57.17012	-170.29675							2013-09-16T00:00:00	16	9	2013	2493553	2493553	HUMAN_OBSERVATION	CLO	EBIRD	OBS211191293				CC_BY_4_0		obsr58265			2021-09-25T19:23:12.108Z		
965593748	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS211192111	Animalia	Chordata	Aves	Passeriformes	Locustellidae	Locustella	Locustella ochotensis		SPECIES	Locustella ochotensis (Middendorff, 1853)	Locustella ochotensis		US	St. Paul Island (Pribilof Islands-Bering Sea)	Alaska	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	57.17012	-170.29675							2013-09-16T00:00:00	16	9	2013	2493553	2493553	HUMAN_OBSERVATION	CLO	EBIRD	OBS211192111				CC_BY_4_0		obsr57317			2021-09-25T19:17:55.593Z		
