gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3294777866	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1015017651	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-11-21T00:00:00	21	11	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1015017651				CC_BY_4_0		obsr338409			2021-09-25T20:25:10.459Z		
3294328129	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS994948302	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	De Anza Trail--Tubac	Arizona	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	31.612831	-111.04083							2020-10-12T00:00:00	12	10	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS994948302				CC_BY_4_0		obsr304585			2021-09-25T20:23:06.052Z		
3294010272	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1018535862	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-11-27T00:00:00	27	11	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1018535862				CC_BY_4_0		obsr348257			2021-09-25T20:17:34.229Z		
3293752596	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1092142227	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	2018 Rose-throated Becard (approx)	Arizona	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	31.61912	-111.04081							2018-08-07T00:00:00	7	8	2018	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1092142227				CC_BY_4_0		obsr538414			2021-09-25T20:18:20.886Z		
3293692277	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1016182912	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-11-22T00:00:00	22	11	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1016182912				CC_BY_4_0		obsr735775			2021-09-25T20:24:23.633Z		
3293639188	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS992860424	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	De Anza Trail--Tubac	Arizona	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	31.612831	-111.04083							2020-10-08T00:00:00	8	10	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS992860424				CC_BY_4_0		obsr350213			2021-09-25T20:26:54.158Z		
3293265748	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1033507302	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-12-21T00:00:00	21	12	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1033507302				CC_BY_4_0		obsr177960			2021-09-25T20:27:16.280Z		
3292324706	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS990699080	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	De Anza Trail--Tubac	Arizona	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	31.612831	-111.04083							2020-10-03T00:00:00	3	10	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS990699080				CC_BY_4_0		obsr1504348			2021-09-25T20:24:07.602Z		
3291962102	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1022268739	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-12-03T00:00:00	3	12	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1022268739				CC_BY_4_0		obsr353368			2021-09-25T20:22:41.178Z		
3291888654	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS971008052	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	De Anza Trail--Tubac	Arizona	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	31.612831	-111.04083							2020-08-22T00:00:00	22	8	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS971008052				CC_BY_4_0		obsr1101134			2021-09-25T20:20:18.523Z		
3291876013	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1018008403	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-11-26T00:00:00	26	11	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1018008403				CC_BY_4_0		obsr248254			2021-09-25T20:22:44.548Z		
3291706754	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1018971013	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-11-27T00:00:00	27	11	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1018971013				CC_BY_4_0		obsr248865			2021-09-25T20:20:37.088Z		
3291254829	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1015917603	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-11-22T00:00:00	22	11	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1015917603				CC_BY_4_0		obsr150441			2021-09-25T20:20:40.978Z		
3290230393	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS990414220	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	De Anza Trail--Tubac	Arizona	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	31.612831	-111.04083							2020-10-03T00:00:00	3	10	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS990414220				CC_BY_4_0		obsr534457			2021-09-25T20:06:11.961Z		
3289612605	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1023625055	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-12-05T00:00:00	5	12	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1023625055				CC_BY_4_0		obsr854385			2021-09-25T20:18:56.734Z		
3289542554	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1014518616	Animalia	Chordata	Aves	Passeriformes	Cotingidae	Pachyramphus	Pachyramphus aglaiae		SPECIES	Pachyramphus aglaiae (Lafresnaye, 1839)	Pachyramphus aglaiae		US	Falfurrias Cemetery	Texas	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	27.236162	-98.14979							2020-11-20T00:00:00	20	11	2020	5230329	5230329	HUMAN_OBSERVATION	CLO	EBIRD	OBS1014518616				CC_BY_4_0		obsr60843			2021-09-25T20:22:38.032Z		
