gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3297748084	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS870835860	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Hawai'i Volcanoes NP--Kipuka Puaulu	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.440577	-155.30246							2020-02-26T00:00:00	26	2	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS870835860				CC_BY_4_0		obsr125868			2021-09-25T20:15:25.862Z		
3297501757	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1058919653	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Hanalei NWR	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	22.21065	-159.47324							2010-01-21T00:00:00	21	1	2010	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1058919653				CC_BY_4_0		obsr40545			2021-09-25T20:23:24.044Z		
3297243440	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1039186083	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Mana Road	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.724117	-155.43181							2020-12-29T00:00:00	29	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1039186083				CC_BY_4_0		obsr42356			2021-09-25T20:23:14.109Z		
3296796211	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1024401245	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	(19.7700,-155.3579)	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.770048	-155.35794							2020-03-08T00:00:00	8	3	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1024401245				CC_BY_4_0		obsr442854			2021-09-25T20:55:05.261Z		
3296339362	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS853947773	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Pihea Trail--Kalalau Rim	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	22.150862	-159.62212							2020-01-19T00:00:00	19	1	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS853947773				CC_BY_4_0		obsr340220			2021-09-25T20:14:33.380Z		
3296198313	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1039162035	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Kokee Road, Kekaha, Hawaii, US (22.013, -159.698)	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	22.013466	-159.6982							2020-12-29T00:00:00	29	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1039162035				CC_BY_4_0		obsr407406			2021-09-25T20:22:30.919Z		
3295761525	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1090892147	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Kipahoehoe 1-04	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.252449	-155.81923							2018-04-03T00:00:00	3	4	2018	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1090892147				CC_BY_4_0		obsr247143			2021-09-25T20:27:36.982Z		
3295616695	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1032467611	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Pu'u O'o Trail, Kipuka Ainahou section (first 2 miles)	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.671444	-155.38496							2020-12-19T00:00:00	19	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1032467611				CC_BY_4_0		obsr42356			2021-09-25T20:18:06.526Z		
3295204595	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1041101594	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.831913	-155.59477							2020-12-31T00:00:00	31	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1041101594				CC_BY_4_0		obsr1611180			2021-09-25T20:18:27.015Z		
3295165463	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1090894387	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Kipahoehoe 1--5	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.252466	-155.82065							2018-04-03T00:00:00	3	4	2018	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1090894387				CC_BY_4_0		obsr247143			2021-09-25T20:21:56.724Z		
3294309636	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1090894410	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Kipahoehoe 1-07	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.252565	-155.82336							2018-04-03T00:00:00	3	4	2018	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1090894410				CC_BY_4_0		obsr247143			2021-09-25T20:23:59.814Z		
3293828049	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1042812896	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Kuilau Trail	Hawaii	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	22.083174	-159.413							2016-04-02T00:00:00	2	4	2016	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1042812896				CC_BY_4_0		obsr37350			2021-09-25T20:21:59.849Z		
3292754657	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS862044546	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Kanaha Pond Wildlife Sanctuary	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.892618	-156.45816							2020-01-31T00:00:00	31	1	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS862044546				CC_BY_4_0		obsr361032			2021-09-25T20:18:35.820Z		
3292454075	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1032554941	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	2447-2395 Makana Ano Place, Kilauea, Hawaii, US (22.226, -159.398)	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	22.226286	-159.39813							2020-12-19T00:00:00	19	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1032554941				CC_BY_4_0		obsr407406			2021-09-25T20:22:25.019Z		
3292350546	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1039202907	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Hairpin Drainage (22.006, -159.701)	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	22.005875	-159.70053							2020-12-29T00:00:00	29	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1039202907				CC_BY_4_0		obsr407406			2021-09-25T20:25:59.293Z		
3292320550	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1031113882	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Keanakolu Road (dirt road to Hakalau NWR, often misnamed Mana Road)	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.739723	-155.3817							2020-12-16T00:00:00	16	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1031113882				CC_BY_4_0		obsr8348			2021-09-25T20:22:21.599Z		
3292077589	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1037224072	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.831913	-155.59477							2020-12-27T00:00:00	27	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1037224072				CC_BY_4_0		obsr1120912			2021-09-25T20:16:42.120Z		
3291983641	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1021742607	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Waikamoi Preserve (The Nature Conservancy, restricted access)	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	20.774172	-156.23743							2019-12-14T00:00:00	14	12	2019	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1021742607				CC_BY_4_0		obsr1641937			2021-09-25T20:20:50.953Z		
3291763349	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1039157726	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.831913	-155.59477							2020-12-28T00:00:00	28	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1039157726				CC_BY_4_0		obsr238834			2021-09-25T20:18:10.925Z		
3291218280	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848942792	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Palila Forest Discovery Trail	Hawaii	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.83169	-155.59482							2020-01-08T00:00:00	8	1	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS848942792				CC_BY_4_0		obsr42356			2021-09-25T20:06:39.528Z		
3291085578	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1003567209	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Waimea canyon road	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	22.071552	-159.6643							2016-03-12T00:00:00	12	3	2016	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1003567209				CC_BY_4_0		obsr31225			2021-09-25T20:22:02.909Z		
3290990180	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1029614230	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Turtle Bay Resort, 'O'ahu	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.705164	-157.99872							2020-12-15T00:00:00	15	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1029614230				CC_BY_4_0		obsr1509000			2021-09-25T20:20:55.595Z		
3290823193	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1010312591	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.831913	-155.59477							2020-11-09T00:00:00	9	11	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1010312591				CC_BY_4_0		obsr556146			2021-09-25T20:21:02.014Z		
3290341600	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1082592335	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Na Pohaku o Hauwahine	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.391226	-157.76393							2020-12-20T00:00:00	20	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1082592335				CC_BY_4_0		obsr1498686			2021-09-25T20:23:36.356Z		
3290100063	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1013344914	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.831913	-155.59477							2019-03-15T00:00:00	15	3	2019	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1013344914				CC_BY_4_0		obsr8348			2021-09-25T20:20:31.132Z		
3289874506	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS951616744	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Mokuleia Forest Reserve Access Rd, Waialua US-HI (21.5479,-158.1853)	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	21.547855	-158.18532							2020-07-03T00:00:00	3	7	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS951616744				CC_BY_4_0		obsr1073022			2021-09-25T20:18:14.831Z		
3289691078	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS968475330	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.831913	-155.59477							2020-08-15T00:00:00	15	8	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS968475330				CC_BY_4_0		obsr961392			2021-09-25T20:17:46.866Z		
3289233410	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS953838172	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Hawai'i Volcanoes NP--Kilauea Iki and Thurston Lava Tube	Hawaii	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	19.413664	-155.23863							2020-07-08T00:00:00	8	7	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS953838172				CC_BY_4_0		obsr1434725			2021-09-25T20:20:46.796Z		
3288761308	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1023591536	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Hawai'i Volcanoes NP--Kilauea Iki and Thurston Lava Tube	Hawaii	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	19.413664	-155.23863							2020-12-05T00:00:00	5	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1023591536				CC_BY_4_0		obsr406114			2021-09-25T20:23:12.198Z		
3286570935	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1042782234	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Koke'e State Park	Hawaii	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	22.13025	-159.65564							2016-03-24T00:00:00	24	3	2016	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1042782234				CC_BY_4_0		obsr37350			2021-09-25T20:14:07.780Z		
3285533538	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS1051798961	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	2332 Makana Ano Place, Kilauea, Hawaii, US (22.224, -159.396)	Hawaii	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	22.223583	-159.39561							2020-12-19T00:00:00	19	12	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS1051798961				CC_BY_4_0		obsr1076862			2021-09-25T20:21:55.855Z		
3285126384	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS978520461	Animalia	Chordata	Aves	Passeriformes	Cettiidae	Horornis	Horornis diphone		SPECIES	Horornis diphone (Kittlitz, 1830)	Horornis diphone		US	Kawaiele State Waterbird Sanctuary	Hawaii	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	22.00998	-159.76796							2020-09-07T00:00:00	7	9	2020	8351644	8351644	HUMAN_OBSERVATION	CLO	EBIRD	OBS978520461				CC_BY_4_0		obsr535437			2021-09-25T20:19:53.347Z		
