gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3255395166	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS874604597	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	1181 W Pine Ave, Eastpoint US-FL 29.65015, -84.89446	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	29.650146	-84.89446							2020-03-06T00:00:00	6	3	2020	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS874604597				CC_BY_4_0		obsr230604			2021-09-25T20:16:08.335Z		
3137889084	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS874442863	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	1180 W PIne Avenue	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	29.648296	-84.88621							2020-03-05T00:00:00	5	3	2020	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS874442863				CC_BY_4_0		obsr569094			2021-09-25T19:57:23.686Z		
2801295583	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS878721765	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	A. D. Barnes Park	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.734083	-80.31085							2018-11-04T00:00:00	4	11	2018	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS878721765				CC_BY_4_0		obsr41831			2021-09-25T18:47:20.606Z		
2798626357	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS884246264	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	A. D. Barnes Park	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.734083	-80.31085							2018-11-07T00:00:00	7	11	2018	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS884246264				CC_BY_4_0		obsr410285			2021-09-25T20:15:58.976Z		
2791050378	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS876558374	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	N. Southlake Dr.	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	26.009611	-80.12619							2008-02-17T00:00:00	17	2	2008	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS876558374				CC_BY_4_0		obsr203441			2021-09-25T20:15:25.869Z		
2790352570	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS848875066	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	Richardson Historic Park and Nature Preserve	Florida	PRESENT		e2e717bf-551a-4917-bdc9-4fa0f342c530	26.15177	-80.14181							2017-01-04T00:00:00	4	1	2017	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS848875066				CC_BY_4_0		obsr632765			2021-09-25T20:10:34.338Z		
2789505246	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS866372329	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	Richardson Historic Park and Nature Preserve	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	26.15177	-80.14181							2017-01-20T00:00:00	20	1	2017	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS866372329				CC_BY_4_0		obsr281211			2021-09-25T18:48:18.291Z		
2779463375	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS714966339	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	Crandon Park	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.708971	-80.15363							2019-02-24T00:00:00	24	2	2019	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS714966339				CC_BY_4_0		obsr88244			2021-09-25T20:04:35.631Z		
2767767817	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS715191435	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	Crandon Park	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.708971	-80.15363							2019-02-24T00:00:00	24	2	2019	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS715191435				CC_BY_4_0		obsr812759			2021-09-25T19:49:29.529Z		
2762347327	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS787420300	Animalia	Chordata	Aves	Passeriformes	Coerebidae	Coereba	Coereba flaveola		SPECIES	Coereba flaveola (Linnaeus, 1758)	Coereba flaveola		US	Crandon Park	Florida	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	25.708971	-80.15363							2019-02-24T00:00:00	24	2	2019	2493744	2493744	HUMAN_OBSERVATION	CLO	EBIRD	OBS787420300				CC_BY_4_0		obsr969297			2021-09-25T18:45:36.617Z		
